,country,portName,portAuthority,address,phone,fax,email,latitude,longitude,ddLatitude,ddLongitude,portType,portSize,firstPortofEntry,publication,chart,usaRep,medicalFacilities,harborSize,shelter,maxVesselSize,harborType,turningArea,holdingGround,tide,overheadLimit,swell,channel,cargoPier,meanTide,anchorage,oilTerminal,compulsory,available,tugAssistance,tugSalvage,pratique,rail,wharves,medMoor,hundredTonLifts,fiftyTonLifts,twentyTonLifts,zeroTonLifts,fixedCranes,mobileCranes,floatingCranes,longshore,provisions,fuelOil,deck,water,dieselOil,shipRepairs,marineRailroadSize,drydockSize,closestAirField
58,IT,PALERMO, Autorita Portuale di Palermo ,"Via Piano dell' Ucciardone, 4 Palermo, P A 90139 Italy", 39 091 627 7111 , 39 091 637 4291 , autport@autport.pa.it , 38 7 34 N ,13 21 33 E,38.11666666666667,13.35, Seaport , Medium ,Yes,,,Yes,Yes, Large , Good , Over 500 feet in length , Coastal Natural ,,Yes,No,No,No,76 - over ft,26 - 30 ft,1.0,51 - 55 ft,46 - 50 ft,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Major ,"201 to 1,000 tons",657 ft to 984 ft,Palermo Boccadifalco Airport
59,IT,PANTELLERIA,,,,,, 36 49 59 N ,11 56 60 E,36.81666666666667,11.933333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Pantelleria Airport
60,IT,PATTI,,,,,, 38 4 47 N ,14 34 47 E,38.06666666666667,14.566666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Sigonella Airport
61,IT,PESARO, Pesaro Port Authority ,"Capitaneria di Porto Pesaro, P S 61100 Italy", 39 0721 400016 , 39 0721 21711 , pesaro@guardiacostiera.it , 43 55 0 N ,12 54 0 E,43.91666666666666,12.9, Harbor , Small ,,,,No,Yes, Small , Good , Up to 500 feet in length , Lake or Canal ,,,,,, 6 - 10 feet 1.8 - 3 meters ,11 - 15 ft,,,,No,Yes,No,No,,Yes,Yes,,,,,,,Yes,,Yes,Yes,Yes,,Yes,Yes, Limited ,,Up to 656 ft,Fano Airport
62,IT,PESCARA, Pescara Port Authority ,"Uff Circondariale Marittimo Pescara, P E 65126 Italy", 39 085 694040 , 39 085 451 0117 , pescara@guardiacostiera.it , 42 27 56 N ,14 13 18 E,42.45,14.216666666666667, Harbor , Small ,,131.0,,,Yes, Small , Good ,less than 500 feet, Coastal Breakwater ,,Yes,No,No,No,11 - 15 ft,16 - 20 ft,1.0,36 - 40 ft,,Yes,Yes,No,No,,Yes,Yes,,,,Yes,,,,,Yes,Yes,Yes,,Yes,Yes, Limited ,,,Pescara Airport
63,IT,PIOMBINO, Autorita Portuale Piombino ,"Piazzale Premuda 6/a Piombino, L I 57025 Italy", +39 565 229210 , +39 565 229229 , info@porto.piombino.li.it , 42 55 48 N ,10 32 24 E,42.91666666666666,10.533333333333333, Harbor , Small ,Yes,,,No,Yes, Very Small , Fair , Over 500 feet in length , Coastal Breakwater ,,Yes,No,,Yes,36 - 40 ft,21 - 25 ft,1.0,26 - 30 ft,,Yes,,Yes,,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Limited ,"201 to 1,000 tons",,Marina Di Campo Airport
64,IT,PORTICI,,Portici Italy,,,, 40 48 40 N ,14 20 7 E,40.8,14.333333333333336, Harbor , Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Napoli Capodichino Airport
65,IT,PORTO AZZURRO, Porto Azzurro Port Authority ,"Via Gioieni 15 Porto Azzurro, Elba Island, L I Italy",,,, 42 46 0 N ,10 24 0 E,42.766666666666666,10.4, Harbor , Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marina Di Campo Airport
66,IT,PORTO CERVO, Capitaneria di Porto/Locamare ,"Porto Est Porto Cervo, S S 07020 Italy", 39 0789 94498 , 39 0789 905111 ,, 41 7 55 N ,9 32 36 E,41.11666666666667,9.533333333333333, Harbor , Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olbia Costa Smeralda Airport
67,IT,PORTO DI VIBO VALENTIA MARINA, Vibo Valentia Porto di Marina ,"Banchina Pola Vibo Valentia, V V 88019 Italy",,,, 38 42 21 N ,16 8 9 E,38.7,16.133333333333333, Harbor , Small ,,,,,Yes, Very Small , Fair , Up to 500 feet in length , Coastal Breakwater ,,,No,,No,31 - 35 ft,26 - 30 ft,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,No,,Yes,Yes, Limited ,,,Lamezia Terme Airport
68,IT,PORTO EMPEDOCLE, Porto Empedocle Port Authority ,"Capitaneria di Porto Via Gioeni Porto Empedocle, Sicily, A G 92014 Italy", 39 0922 636640 , 39 0922 636469 ,, 37 17 26 N ,13 31 39 E,37.28333333333333,13.516666666666667, Harbor , Small ,,131.0,,,Yes, Very Small , Poor , Over 500 feet in length , Coastal Breakwater ,,Yes,,No,,21 - 25 ft,11 - 15 ft,0.0,31 - 35 ft,21 - 25 ft,Yes,Yes,Yes,,Yes,Yes,Yes,,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes, Limited ,,,Palermo Boccadifalco Airport
69,IT,PORTOFERRAIO,,,,,, 42 48 54 N ,10 19 32 E,42.8,10.316666666666666,,,,131.0,53125/0,,,Small,Fair,,Open Roadstead,,No,,,Yes,31 - 35 ft,21 - 25 ft,0.0,41 - 45 ft,,Yes,,No,,,Yes,Yes,,,,,,,,,,No,No,,Yes,No,Limited,Up to 200 tons,,Marina Di Campo Airport
70,IT,PORTOFINO, Portofino Ufficio Locale Marritimo ,"Via Calata Markoni 47 Portofino Genoa, G E 16034 Italy", 39 0185 269040 , 39 0185 269040 ,, 44 17 60 N ,9 13 0 E,44.28333333333333,9.216666666666667, Harbor , Very Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genoa Airport
71,IT,PORTO MARGHERA,,,,,, 45 26 35 N ,12 14 22 E,45.43333333333333,12.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Venezia Tessera Airport
72,IT,PORTO NOGARO, Consorzio per lo Sviluppo Industriale ,"Via Pradamano, 2 Udine 33100 Italy", 39 0432.520581 , 39 0432.520782 , info@aussacorno.it , 45 39 31 N ,13 6 15 E,45.65,13.1, River Port , Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rivolto Airport
73,IT,PORTO SANTO STEFANO, Porto Santo Stefano Authority ,"Uff Circondariale Marittimo Porto Santo Stefano, G R 58019 Italy", 39 056 481 2529 , 39 056 481 3325 ,, 42 26 1 N ,11 7 9 E,42.43333333333333,11.116666666666667, Harbor , Small ,,131.0,53120,,Yes, Very Small , Fair , Up to 500 feet in length , Coastal Breakwater ,,Yes,,,,36 - 40 ft,16 - 20 ft,1.0,76 - over ft,26 - 30 ft,Yes,,Yes,Yes,,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes, Moderate ,Up to 200 tons,,Grosseto Airport
74,IT,PORTO TORRES, Porto Torres Port Authority ,"Capitaneria di Porto Porto Torres, Sardinia 07046 Italy", 39 079 502258 , 39 079 502090 , comptorressicnav@libero.it , 40 49 52 N ,8 23 59 E,40.81666666666667,8.383333333333333, Harbor , Small ,Yes,131.0,,No,Yes, Small , Poor , Over 500 feet in length , Coastal Breakwater ,Yes,,No,No,Yes,36 - 40 ft,36 - 40 ft,0.0,76 - over ft,21 - 25 ft,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes, Limited ,Up to 200 tons,,Alghero Fertilia Airport
75,IT,PORTO VESME,,,,,, 39 12 0 N ,8 24 0 E,39.2,8.4,,,,131.0,,,,Very Small,Poor,over 500 feet,Coastal Breakwater,Yes,Yes,No,,No,46 - 51 ft,36 - 40 ft,0.0,46 - 51 ft,,No,Yes,Yes,,No,Yes,Yes,,,,,Yes,Yes,,,,,Yes,No,,Yes,Limited,,,Decimomannu Airport
76,IT,POZZALLO, Uff Circondariale Marittimo ,"Via E Giunta 21 Pozzallo, Sicily Italy",,,, 36 43 42 N ,14 50 3 E,36.71666666666667,14.833333333333336, Harbor , Small ,,131.0,53220,No,, Very Small , Fair ,over 500 feet, Coastal Breakwater ,,Yes,,,,,36 - 40 ft,0.0,21 - 25 ft,,Yes,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,, Limited ,Up to 200 tons,,Comiso Airport
77,IT,POZZUOLI, Pozzuoli Port Authority ,"Consorzio Autonomo del Porto Naples, N A 80133 Italy", 39 081 526 3181 , 39 081 526 3181 ,, 40 49 23 N ,14 7 9 E,40.81666666666667,14.116666666666667, Harbor , Small ,Yes,131.0,53162/1,,Yes, Very Small , Fair ,, Coastal Breakwater ,,Yes,,,,41 - 45 ft,26 - 30 ft,1.0,36 - 40 ft,,Yes,Yes,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,,Yes,Yes,,Yes,Yes, Limited ,Up to 200 tons,,Napoli Capodichino Airport
78,IT,PRIOLO,,,,,, 37 10 10 N ,15 11 39 E,37.16666666666666,15.183333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Catania Fontanarrosa Airport
79,IT,QUILIANO TERMINAL,,,,,, 44 14 55 N ,8 26 42 E,44.23333333333333,8.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Riviera Airport Airport
80,IT,RAVENNA, Port Authority of Ravenna ,"Via Magazzini Anteriori, 63 Ravenna, R A 48100 Italy", +39 0544 424511 , +39 0544 421945 , info@port.ravenna.it , 44 25 27 N ,12 13 22 E,44.41666666666666,12.216666666666667, Seaport , Medium ,,,,No,Yes, Small , Good , Over 500 feet in length , Lake or Canal ,,Yes,Yes,Yes,Yes,31 - 35 ft,16 - 20 ft,2.0,16 - 20 ft,31 - 35 ft,Yes,Yes,Yes,No,Yes,,Yes,,,,,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes, Limited ,"201 to 1,000 tons",657 ft to 984 ft,Ravenna Airport
81,IT,REGGIO CALABRIA, Reggio Calabria Port Authority ,"Capitaneria di Porto Reggio Calabria, R C 89100 Italy", 39 0965 21130 , 39 0965 95894 ,, 38 6 2 N ,15 29 42 E,38.1,15.483333333333333, Seaport , Small ,,,,,Yes, Small , Fair , Over 500 feet in length , Coastal Breakwater ,,Yes,No,,No,31 - 35 ft,26 - 30 ft,1.0,76 - over ft,,Yes,Yes,Yes,,Yes,Yes,Yes,,,,,,Yes,,Yes,,Yes,Yes,,Yes,Yes, Limited ,"201 to 1,000 tons",,Reggio Calabria Airport
82,IT,RIO MARINA, Rio Marina Port Authority ,"Capitaneria di Porto Calata Italia Portoferraio, Elba Island, L I 57037 Italy", 39 056 592041 ,,, 42 48 59 N ,10 25 37 E,42.8,10.416666666666666, Harbor , Small ,,,,,, Very Small , Fair ,, Coastal Natural ,,Yes,,,,16 - 20 ft,26 - 30 ft,,76 - over ft,,,No,No,No,,Yes,Yes,,,,,,,,,,Yes,,,Yes,,,,,Marina Di Campo Airport
83,IT,SALERNO, Salerno Port Authority ,"Via A Sabatini 8 Salerno, S A 84121 Italy", 39 089 258 8111 , 39 089 251450 , cpsalerno@libero.it , 40 40 34 N ,14 46 0 E,40.66666666666666,14.766666666666667, Harbor , Medium ,Yes,131.0,53165,No,Yes, Very Small , Fair , Up to 500 feet in length , River Natural ,,,No,,No,21 - 25 ft,21 - 25 ft,0.0,16 - 20 ft,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes, Limited ,"201 to 1,000 tons",,Salerno Pontecagnano Airport
84,IT,SAN BENEDETTO DEL TRONTO, San Benedetto del Tronto Port ,"Uff Circondariale Marittimo San Benedetto del Tronto, A P 63039 Italy",,,, 42 57 22 N ,13 52 55 E,42.95,13.866666666666667, Harbor , Small ,,,,,, Very Small , Good , Up to 500 feet in length , Coastal Breakwater ,,Yes,No,,No,11 - 15 ft,,,31 - 35 ft,,Yes,Yes,No,No,,Yes,,,,,,,,,,,,No,,Yes,No, Limited ,,,Pescara Airport
85,IT,SAN REMO, San Remo Port Authority ,"Comandante del Porto Uff Circondariale Marittimo San Remo, I M 18038 Italy", 39 0184 505531 , 39 0184 509968 , circomaresanremo@libero.it , 43 49 0 N ,7 46 59 E,43.81666666666667,7.7666666666666675, Harbor , Small ,,131.0,53031,,Yes, Very Small , Poor , Up to 500 feet in length , Coastal Tide Gate ,,Yes,Yes,,Yes,16 - 20 ft,11 - 15 ft,0.0,36 - 40 ft,,No,No,No,No,Yes,Yes,Yes,Yes,,,,,,,,,Yes,Yes,,Yes,Yes, Limited ,Up to 200 tons,Up to 656 ft,Riviera Airport Airport
86,IT,SANT' ANTIOCO,,,,,, 39 1 59 N ,8 25 59 E,39.016666666666666,8.416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Decimomannu Airport
87,IT,SAVONA, Port Authority of Savona ,"Via Gramsci,14 Savona, S V 17100 Italy", +39 01985541 , +39 019827399 , authority@porto.sv.it , 44 18 31 N ,8 29 14 E,44.3,8.483333333333333, Harbor , Small ,Yes,131.0,53100,No,Yes, Medium , Fair , Over 500 feet in length , Coastal Breakwater ,,,Yes,Yes,No,31 - 35 ft,26 - 30 ft,1.0,71 - 75 ft,36 - 40 ft,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Moderate ,"201 to 1,000 tons",,Genoa Airport
88,IT,SIRACUSA, Siracusa Port Authority ,"Capitaneria di Porto, Guardia Costiera Piazzale Largo I V Novembre Siracusa, S R 96100 Italy", 39 0931 481011 , 39 0931 69260 , cpsrl@sistemia.it , 37 5 19 N ,15 17 45 E,37.083333333333336,15.283333333333333, Harbor , Small ,,131.0,53202,,Yes, Medium , Good , Over 500 feet in length , Coastal Natural ,,No,,,,61 - 65 ft,11 - 15 ft,1.0,21 - 25 ft,76 - over ft,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes, Limited ,"201 to 1,000 tons",Up to 656 ft,Catania Fontanarrosa Airport
89,IT,TALAMONE, Talamone Port Authority ,"Delagazione di Spiaggia Talamone, G R 58010 Italy",,,, 42 33 21 N ,11 7 52 E,42.55,11.116666666666667, Harbor , Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grosseto Airport
90,IT,TARANTO, Autorita Portuale di Taranto ,"Porto Mercantile C P 267 Taranto, T A 74100 Italy", 39 099 4711611 , 39 099 4706877 , authority@port.taranto.it , 40 28 59 N ,17 11 60 E,40.46666666666667,17.183333333333334, Seaport , Medium ,Yes,131.0,54061,No,Yes, Medium , Good , Over 500 feet in length , Coastal Breakwater ,Yes,Yes,No,Yes,No,51 - 55 ft,26 - 30 ft,1.0,36 - 40 ft,36 - 40 ft,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Major ,"201 to 1,000 tons",Up to 656 ft,Taranto Grottaglie Airport
91,IT,TERMINI IMERESE,,,,,, 37 58 59 N ,13 42 11 E,37.96666666666667,13.7,,,,131.0,53180,,Yes,Very Small,Fair,less than 500 feet,Coastal Breakwater,,Yes,,,Yes,21 - 25 ft,26 - 30 ft,0.0,46 - 51 ft,41 - 45 ft,,Yes,,,,Yes,Yes,Yes,,,,Yes,Yes,,,,Yes,No,No,Yes,Yes,Limited,Up to 200 tons,,Palermo Boccadifalco Airport
92,IT,TORRE ANNUNZIATA, Torre Annunziata Port Authority ,"Commandante del Porto Ufficio Cirondariale Marittimo Torre Annunziata, N A 80058 Italy", 39 081 861 1855 , 39 081 862 2978 , torreannunziata@guardiacostiera.it , 40 40 53 N ,14 26 30 E,40.66666666666666,14.433333333333335, Harbor , Small ,,131.0,53166,,Yes, Small , Poor , Up to 500 feet in length , Coastal Breakwater ,,Yes,,,Yes,16 - 20 ft,11 - 15 ft,0.0,31 - 35 ft,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes, Limited ,Up to 200 tons,,Napoli Capodichino Airport
93,IT,TORRE DEL GRECO, Torre Del Greco Port Authority ,"Ufficio Locale Marittimo Torre del Greco, N A Italy",,,, 40 47 8 N ,14 21 48 E,40.78333333333333,14.35, Harbor , Small ,,131.0,53161/62,,Yes,Very Small,Poor,,Coastal Breakwater,,,,,,26 - 30 ft,76 - over ft,0.0,11 - 15 ft,,,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,,,,Yes,,Yes,Yes,Limited,Up to 200 tons,,Napoli Capodichino Airport
94,IT,TRAPANI, Trapani Port Authority ,"Capitaneria di Porto Via Le Regina Elena Trapani, T P 91100 Italy", 39 0923 24429 , 39 0923 28900 ,, 38 0 57 N ,12 31 8 E,38.0,12.516666666666667, Seaport , Small ,,131.0,54131,,Yes, Small , Fair , Over 500 feet in length , Coastal Breakwater ,,Yes,,,,26 - 30 ft,31 - 35 ft,1.0, 56 - 60 feet 17.1 - 18.2 meters ,31 - 35 ft,Yes,,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,No,Yes,Yes, Limited ,"201 to 1,000 tons",Up to 656 ft,Trapani Birgi Airport
95,IT,TRIESTE, Autorita Portuale Trieste ,"Via Von Bruck, 3 Trieste, T S 34143 Italy", 040.6731 , 040.6732406 , info@porto.trieste.it , 45 39 3 N ,13 46 24 E,45.65,13.766666666666667, Seaport , Medium ,Yes,131.0,54169/8,Yes,Yes, Large , Good , Over 500 feet in length , Coastal Breakwater ,,No,No,No,No, 56 - 60 feet 17.1 - 18.2 meters ,36 - 40 ft,1.0,76 - over ft,26 - 30 ft,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Major ,Up to 200 tons,657 ft to 984 ft,Gorizia Airport
96,IT,VADA,,,,,, 43 21 10 N ,10 27 12 E,43.35,10.45,,,,131.0,53100,,,Very Small,Poor,less than 500 feet,Open Roadstead,No,Yes,,,Yes,11 - 15 ft,36 - 40 ft,0.0,51 - 55 ft,36 - 40 ft,Yes,Yes,Yes,,,Yes,Yes,,,,,Yes,Yes,Yes,,Yes,Yes,,,Yes,,,,,Lucca Airport
97,IT,VADO/BOLOGNA,,,,,, 44 15 42 N ,8 26 42 E,44.25,8.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Riviera Airport Airport
98,IT,VADO LIGURE, Port Authority of Savona ,"Via Gramsci,14 Savona, S V 17100 Italy", +39 01985541 , +39 019827399 , authority@porto.sv.it , 44 16 9 N ,8 26 16 E,44.26666666666666,8.433333333333334, Harbor , Small ,Yes,,,No,Yes, Small , Fair , Over 500 feet in length , Open Roadstead ,,Yes,Yes,,No,31 - 35 ft,26 - 30 ft,1.0,21 - 25 ft,31 - 35 ft,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes, Moderate ,Up to 200 tons,,Riviera Airport Airport
99,IT,VASTO, Vasto Ufficio Circondariale Marittimo di Vasto ,"Via Penna Luce 27 Vasto, C H 66054 Italy", 39 0873 310340 , 39 0873 310322 , vasto@guardiacostiera.it , 42 6 0 N ,14 43 0 E,42.1,14.716666666666667," Pier, Jetty or Wharf ", Very Small ,,131.0,54131,,Yes, Small , Fair , Over 500 feet in length , Coastal Breakwater ,,Yes,No,No,No,16 - 20 ft,16 - 20 ft,1.0,41 - 45 ft,21 - 25 ft,Yes,Yes,Yes,,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,Yes,,,,Pescara Airport
100,IT,VENICE, Autorita Portuale di Venezia ,"Zatere, 1401 Venezia, V E 30123 Italy", 041 4334111 , 041 4334254 , apv@porto.venezia.it , 45 26 8 N ,12 18 27 E,45.43333333333333,12.3, Seaport , Large ,Yes,,,Yes,Yes, Large , Good , Over 500 feet in length , Coastal Breakwater ,No,Yes,Yes,,No,36 - 40 ft,26 - 30 ft,1.0,41 - 45 ft,41 - 45 ft,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Major ,,985 ft and over,Venezia Tessera Airport
101,IT,VENTIMIGLIA,,,,,, 43 28 11 N ,7 21 36 E,43.46666666666667,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Riviera Airport Airport
102,IT,LA MADDALENA,,,,,,41 12 N,9 25 E,41.2,9.416666666666666,,,Yes,131.0,53279,,Yes,Small,Good,over 500 feet,Coastal Natural,Yes,Yes,,,,11 - 15 ft,16 - 20 ft,0.0,21 - 25 ft,,,No,Yes,,Yes,Yes,Yes,,,,,Yes,Yes,,,Yes,Yes,Yes,,Yes,,Limited,Up to 200 tons,,Olbia Costa Smeralda Airport
103,IT,ARBATAX,,,,,,39 56 N,9 42 E,39.93333333333333,9.7,,,Yes,131.0,53130,,Yes,Very Small,Poor,over 500 feet,Coastal Breakwater,,Yes,No,No,Yes,16 - 20 ft,26 - 30 ft,0.0,21 - 25 ft,,No,Yes,Yes,,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Limited,,,Decimomannu Airport
104,IT,SARROCH OIL TERMINAL,,,,,,39 5 N,9 2 E,39.083333333333336,9.033333333333333,,,,131.0,53262,Yes,,Medium,Excellent,over 500 feet,Open Roadstead,Yes,,,,,71 - 75 ft,,0.0,36 - 40 ft,71 - 75 ft,Yes,Yes,Yes,,Yes,,Yes,,,,,,,,,,Yes,Yes,,Yes,Yes,Limited,,,Cagliari Elmas Airport
105,IT,PORTO PONTE ROMANO,,,,,,39 3 N,8 28 E,39.05,8.466666666666667,,,,131.0,53263,,Yes,Very Small,Fair,,Open Roadstead,Yes,Yes,,,,21 - 25 ft,26 - 30 ft,0.0,31 - 35 ft,,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,,Yes,,,,Yes,No,,Yes,,Limited,,,Decimomannu Airport
106,IT,PORTO DI ORISTANO,,,,,,39 52 N,8 33 E,39.86666666666667,8.55,,,,131.0,53266,,Yes,Small,,over 500 feet,Coastal Natural,,,,,,41 - 45 ft,36 - 40 ft,0.0,41 - 45 ft,,Yes,,Yes,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,,Yes,Yes,Yes,,Yes,Yes,Limited,,Up to 656 ft,Oristano Fenosu Airport
107,IT,RADA DI VADO,,,,,,44 16 N,8 26 E,44.26666666666666,8.433333333333334,,,Yes,131.0,53100,No,Yes,Medium,Good,less than 500 feet,Open Roadstead,,Yes,Yes,,No,31 - 35 ft,46 - 51 ft,0.0,51 - 55 ft,76 - over ft,Yes,Yes,Yes,,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Moderate,Up to 200 tons,,Riviera Airport Airport
108,IT,PORTOVECCHIO DI PIOMBINO,,,,,,42 56 N,10 33 E,42.93333333333333,10.55,,,Yes,131.0,53133,No,Yes,Very Small,Fair,less than 500 feet,Coastal Breakwater,,Yes,No,Yes,Yes,36 - 40 ft,36 - 40 ft,1.0,21 - 25 ft,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Limited,Up to 200 tons,,Marina Di Campo Airport
109,IT,VIBO VALENTIA MARINA,,,,,,38 43 N,16 8 E,38.71666666666667,16.133333333333333,,,,131.0,54131,,Yes,Very Small,Fair,less than 500 feet,Coastal Breakwater,,,No,,No,31 - 35 ft,21 - 25 ft,0.0,,,Yes,,Yes,,,Yes,Yes,,,,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,Limited,Up to 200 tons,,Lamezia Terme Airport
110,IT,REGGIO DI CALABRIA,,,,,,38 7 N,15 39 E,38.11666666666667,15.65,,,,131.0,53184/0,,Yes,Small,Fair,less than 500 feet,Coastal Breakwater,,Yes,No,,No,31 - 35 ft,26 - 30 ft,1.0,76 - over ft,,Yes,Yes,Yes,,Yes,Yes,Yes,,,,Yes,,Yes,,Yes,,,Yes,,Yes,Yes,Limited,"201 to 1,000 tons",,Reggio Calabria Airport
111,IT,MILAZZO,,,,,,38 13 N,15 15 E,38.21666666666667,15.25,,,Yes,131.0,,No,Yes,Medium,Excellent,less than 500 feet,Open Roadstead,,Yes,No,,No,31 - 35 ft,31 - 35 ft,0.0,76 - over ft,76 - over ft,Yes,,Yes,,Yes,No,Yes,Yes,,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Major,"201 to 1,000 tons",,Reggio Calabria Airport
112,IT,PORTO DI PALERMO,,,,,,38 8 N,13 22 E,38.13333333333333,13.366666666666667,,,Yes,131.0,53244,Yes,Yes,Small,Excellent,over 500 feet,Coastal Breakwater,,Yes,No,No,Yes,76 - over ft,46 - 51 ft,1.0,56 - 60 ft,46 - 51 ft,Yes,Yes,Yes,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Major,"over 1,000 tons",985 ft and over,Palermo Boccadifalco Airport
113,IT,GELA,,,,,,37 4 N,14 15 E,37.06666666666667,14.25,,,Yes,131.0,53220,No,Yes,Very Small,Poor,less than 500 feet,Coastal Breakwater,,Yes,No,,No,41 - 45 ft,31 - 35 ft,0.0,31 - 35 ft,46 - 51 ft,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,Yes,,Yes,,Yes,,Yes,Yes,Limited,Up to 200 tons,,Comiso Airport
114,IT,OTRANTO,,,,,,40 9 N,18 30 E,40.15,18.5,,,,131.0,54041/0,,Yes,Very Small,Fair,less than 500 feet,Coastal Breakwater,,Yes,Yes,Yes,Yes,16 - 20 ft,16 - 20 ft,0.0,21 - 25 ft,,Yes,Yes,,,,Yes,,,,,Yes,,,,,,Yes,,,Yes,Yes,Limited,,,Lecce Lepore Airport
115,IT,BRINDISI,,,,,,40 39 N,17 59 E,40.65,17.983333333333334,,,Yes,131.0,54082/3,No,Yes,Large,Fair,over 500 feet,Coastal Breakwater,,,No,Yes,No,46 - 51 ft,36 - 40 ft,1.0,76 - over ft,31 - 35 ft,Yes,Yes,Yes,,,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Limited,"201 to 1,000 tons",657 ft to 984 ft,Brindisi Casale Airport
116,IT,MONOPOLI,,,,,,40 57 N,17 18 E,40.95,17.3,,,,131.0,54041/0,No,Yes,Small,Good,less than 500 feet,Coastal Breakwater,,Yes,Yes,,Yes,26 - 30 ft,21 - 25 ft,0.0,76 - over ft,,Yes,Yes,No,,Yes,Yes,Yes,,,Yes,Yes,,,Yes,,,,Yes,,Yes,Yes,Moderate,Up to 200 tons,,Gioia Del Colle Airport
