,country,portName,portAuthority,address,phone,fax,email,latitude,longitude,ddLatitude,ddLongitude,portType,portSize,firstPortofEntry,publication,chart,usaRep,medicalFacilities,harborSize,shelter,maxVesselSize,harborType,turningArea,holdingGround,tide,overheadLimit,swell,channel,cargoPier,meanTide,anchorage,oilTerminal,compulsory,available,tugAssistance,tugSalvage,pratique,rail,wharves,medMoor,hundredTonLifts,fiftyTonLifts,twentyTonLifts,zeroTonLifts,fixedCranes,mobileCranes,floatingCranes,longshore,provisions,fuelOil,deck,water,dieselOil,shipRepairs,marineRailroadSize,drydockSize,closestAirField
63,JP,KESENNUMA, Kesennuma Port Authority ,"3-8-1 Honmachi Sendai City, Miyagi Japan", 81 22 211 3296 ,,, 38 51 45 N ,141 36 21 E,38.85,141.6, Harbor , Small ,Yes,,,,, Very Small , Good ,, Coastal Natural ,,Yes,,Yes,,21 - 25 ft,16 - 20 ft,,16 - 20 ft,,No,Yes,,,Yes,Yes,,,,,,,,,,,,Yes,,Yes,, Limited ,,,Matsushima Airport
64,JP,KIIRE, Kiire Port Authority ,"Ibusuki Public Works Office301 Takanohara, 12-chome Ibusuki City, Kagoshima 891-1400 Japan", 81 993 222171 ,,, 31 22 59 N ,130 31 59 E,31.36666666666667,130.51666666666668, Seaport , Medium ,Yes,158.0,,No,Yes, Very Small , Fair , Over 500 feet in length , Coastal Natural ,Yes,Yes,No,Yes,No,76 - over ft,76 - over ft,3.0,76 - over ft,76 - over ft,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,Yes,Yes,Yes,,Yes,Yes, Limited ,Up to 200 tons,,Kanoya Airport
65,JP,KIKUMA, Kikuma Town Office ,"822 Kikuma-cho Ochi Hama, Ehime 799-2303 Japan", 81 89 854 3450 ,,, 34 2 35 N ,132 50 46 E,34.03333333333333,132.83333333333334, Harbor , Small ,Yes,,,No,Yes, Very Small , Fair , Over 500 feet in length , Coastal Breakwater ,,Yes,Yes,,No,76 - over ft, 66 - 75 feet 20.1 - 21.3 meters ,,46 - 50 ft,51 - 55 ft,Yes,Yes,Yes,No,Yes,Yes,,,,,,,,,,Yes,Yes,Yes,,No,Yes, Limited ,,,Matsuyama Airport
66,JP,KINUURA, Kinuura Port Authority ,"Kinuura Port Office1-1, 11-gochi Handa City, Aichi 475-0831 Japan", 81 56 921 2451 , 81 56 921 2459 , kinuura-komu@pref.aichi.lg.jp , 34 52 12 N ,136 56 25 E,34.86666666666667,136.93333333333334, Seaport , Large ,Yes,,,No,Yes, Small , Fair , Over 500 feet in length , Coastal Natural ,,Yes,No,,No,36 - 40 ft,21 - 25 ft,2.0,41 - 45 ft,36 - 40 ft,Yes,Yes,Yes,No,Yes,Yes,Yes,,,,,,,,,Yes,Yes,Yes,,Yes,Yes, Limited ,,,Chubu Centrair Airport
67,JP,KINWAN, Kinwan Port Authority ,"Port and Harbour Department1-2-32 Senzaki Naha City, Okinawa 900-0000 Japan", 81 98 866 2395 , 81 98 866 2800 ,, 26 21 48 N ,127 58 22 E,26.35,127.96666666666668, Seaport , Medium ,Yes,,,Yes,Yes, Medium , Fair , Over 500 feet in length , Coastal Natural ,Yes,Yes,No,Yes,Yes,76 - over ft,21 - 25 ft,2.0, 56 - 60 feet 17.1 - 18.2 meters ,31 - 35 ft,No,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,Yes,Yes,,Yes,Yes, Limited ,,,Kadena Airport
68,JP,KISARAZU, Kisarazu Port Authority ,"13-34 Kaifuchi, 3-chome Kisaradu City, Chiba 292-0833 Japan", 81 43 825 5141 , 81 43 825 6325 ,, 35 23 8 N ,139 54 51 E,35.38333333333333,139.9, Seaport , Large ,Yes,,,No,Yes, Medium , Good , Over 500 feet in length , Coastal Natural ,,,No,,No,36 - 40 ft,36 - 40 ft,1.0,46 - 50 ft,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Yes,Yes,Yes,,Yes,No,Yes,Yes, Limited ,,,Kisarazu Airport
69,JP,KITAKYUSHU, Kitakyushu Seaport and Airport Bureau ,1-2-7 Nishi-Kaigan Moji-Ku Kitakyushu 801-8555 Japan, 81-93-321-5941 , 81-093-321-5933 , kqport@kitaqport.or.jp , 33 55 22 N ,130 49 58 E,33.916666666666664,130.81666666666666, Seaport , Large ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashiya Airport
70,JP,KITAKYUSHU-KOKURA, Kokura Port Authority ,"1-2-7 Nishi Kaigan Moji-ku, Kitakyushu, Fukuoka 801-8555 Japan", 81 93 321 5941 , 81 93 321 5933 , kqport@kitaqport.or.jp , 33 54 24 N ,130 52 34 E,33.9,130.86666666666667, Deepwater Seaport , Very Large ,Yes,,,No,, Small , Good , Over 500 feet in length , Coastal Breakwater ,,Yes,Yes,Yes,Yes,21 - 25 ft,31 - 35 ft,4.0,26 - 30 ft,21 - 25 ft,Yes,Yes,Yes,No,Yes,Yes,Yes,,,,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes, Moderate ,Up to 200 tons,657 ft to 984 ft,Kitakyushu Airport
71,JP,KITAKYUSHU-YAWATA,,,,,, 33 52 33 N ,130 48 29 E,33.86666666666667,130.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Ashiya Airport
72,JP,KOBE, Kobe Port Terminal Corporation ,"Kobe C. I. T. Bldg,16 F, 1-14, Hamabe-Dori 5-chome, Chuo-ku Kobe 651-0083 Japan", +81 (078)231-4672 , +81 (078)265-6376 , shionkou@kptc.or.jp , 34 40 0 N ,135 10 59 E,34.666666666666664,135.16666666666666, Seaport , Large ,Yes,159.0,,Yes,Yes, Large , Good , Over 500 feet in length , Coastal Breakwater ,Yes,,No,,No,36 - 40 ft,21 - 25 ft,3.0,36 - 40 ft,31 - 35 ft,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Major ,Up to 200 tons,985 ft and over,Kobe Airport
73,JP,KOCHI, Kochi Port Authority ,"1-2-2 Marunouchi Kochi City, Kochi 780-8570 Japan", 81 88 823 1111 , 81 88 823 9896 , 175201@ken.pref.kochi.lg.jp , 33 31 0 N ,133 32 52 E,33.516666666666666,133.53333333333333, Deepwater Seaport , Very Large ,,,,,Yes, Small , Good , Over 500 feet in length , Coastal Natural ,Yes,,,Yes,,21 - 25 ft,16 - 20 ft,4.0,11 - 15 ft,,No,Yes,Yes,,Yes,Yes,Yes,,,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Limited ,Up to 200 tons,Up to 656 ft,Kochi Airport
74,JP,KOMATSUJIMA,,,,,, 34 0 10 N ,134 35 40 E,34.0,134.58333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Tokushima Airport
75,JP,KUDAMATSU, Kudamatsu Port Authority ,"Shu Port Admin Office111 Chikko-cho Tokuyama City, Yamaguchi 745-0025 Japan", 81 83 421 1787 ,,, 34 0 38 N ,131 51 4 E,34.0,131.85, Seaport , Medium ,,159.0,,No,Yes, Very Small , Good , Over 500 feet in length , Coastal Natural ,,No,No,Yes,No,41 - 45 ft,31 - 35 ft,2.0,31 - 35 ft,21 - 25 ft,No,Yes,Yes,No,Yes,Yes,Yes,,,,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes, Limited ,Up to 200 tons,985 ft and over,Hofu Airport
76,JP,KUMAMOTO,,,,,, 32 47 4 N ,130 36 28 E,32.78333333333333,130.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Kumamoto Airport
77,JP,KUSHIRO," Port and Harbor Department, City of Kushiro ","1-100-17 Nishi-ko Kushiro, Hokkaido 084-0904 Japan", 81 15 453 3371 , 81 15 452 4761 , ku210101@city.kushiro.hokkaido.jp , 43 0 12 N ,144 25 14 E,43.0,144.41666666666666, Seaport , Medium ,Yes,,,,Yes, Small , Fair , Over 500 feet in length , Coastal Breakwater ,Yes,Yes,No,Yes,No,31 - 35 ft,21 - 25 ft,2.0,31 - 35 ft,,No,Yes,Yes,,Yes,Yes,Yes,,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Limited ,Up to 200 tons,Up to 656 ft,Kushiro Airport
78,JP,MAIZURU, Maizuru Port Promotion Association ,"3rd Flr, Maizuru 21 Building1105-1 Kita Maizuru City, Kyoto 624 -0945 Japan", 81-0773-75-7184 , 81-0773-75-7198 , m-port@mxa.nkansai.ne.jp , 35 28 0 N ,135 20 60 E,35.46666666666667,135.33333333333334, Seaport , Medium ,Yes,,,No,Yes, Medium , Fair , Over 500 feet in length , Coastal Natural ,,,No,,No,31 - 35 ft,16 - 20 ft,,31 - 35 ft,,No,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes, Moderate ,,657 ft to 984 ft,Tajima Airport
79,JP,MARUGAME,,,,,, 34 18 5 N ,133 47 11 E,34.3,133.78333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Takamatsu Airport
80,JP,MATEGATA, Mategata Port Authority ,"c/o Matsuyama Port Admin Off6-29 Mitsu, 1-chome Matsuyama City, Ehime 791-8061 Japan", 81 89 951 2148 ,,, 34 6 12 N ,132 55 46 E,34.1,132.91666666666666, Seaport , Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hiroshima Airport
81,JP,MATSUNAGA,,,,,, 34 25 28 N ,133 15 9 E,34.416666666666664,133.25,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Hiroshima Airport
82,JP,MATSUSHIMA,,,,,, 32 55 59 N ,129 35 60 E,32.916666666666664,129.58333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Nagasaki Airport
83,JP,MATSUYAMA, Matsuyama Port Authority ,"Port Admin Office6-29 Mitsu, 1-chome Matsuyama, Ehime 791-8061 Japan", 81 89 951 2148 ,,, 33 51 57 N ,132 42 43 E,33.85,132.7, Seaport , Small ,Yes,159.0,,No,Yes, Very Small , Fair , Over 500 feet in length , Coastal Breakwater ,Yes,Yes,Yes,,No,31 - 35 ft,16 - 20 ft,2.0,61 - 65 ft,36 - 40 ft,No,Yes,Yes,,Yes,Yes,Yes,,No,No,No,No,No,No,No,Yes,Yes,Yes,,Yes,Yes, Limited ,Up to 200 tons,,Matsuyama Airport
84,JP,MINAMATA, Minamata Port Admin Office ,"Aza Maeda Oaza Tsukinoura Minamata City, Kumamoto 867-0035 Japan", 81 96 663 2449 ,,, 32 12 0 N ,130 22 57 E,32.2,130.36666666666667, Harbor , Small ,,,,,Yes, Very Small , Fair , Over 500 feet in length , Coastal Natural ,,,,,,41 - 45 ft,16 - 20 ft,7.0,31 - 35 ft,,No,Yes,Yes,,,Yes,Yes,,,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes, Limited ,,,Amakusa Airport
85,JP,MISHIMA-KAWANOE,,,,,, 34 0 14 N ,133 32 38 E,34.0,133.53333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Kochi Airport
86,JP,MISUMI,,,,,, 32 37 0 N ,130 26 59 E,32.61666666666667,130.43333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Amakusa Airport
87,JP,MITAJIRI,,,,,, 34 1 43 N ,131 35 0 E,34.016666666666666,131.58333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Hofu Airport
88,JP,MITSUKOSHIMA,,,,,, 34 10 59 N ,132 31 0 E,34.166666666666664,132.51666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Iwakuni Airport
89,JP,MIYAKO,,,,,, 39 38 60 N ,141 58 0 E,39.63333333333333,141.96666666666667,,,Yes,158.0,,No,Yes,Small,Fair,over 500 feet,Coastal Breakwater,Yes,Yes,Yes,,Yes,51 - 55 ft,36 - 40 ft,1.0,51 - 55 ft,,No,Yes,Yes,,Yes,Yes,Yes,,,,,Yes,Yes,,,Yes,,Yes,Yes,Yes,,Limited,Up to 200 tons,,Hanamaki Airport
90,JP,MIZUSHIMA, Mizushima Port Authority ,"Mizushima Port Office1-12 Mizushima Fukuzaki-cho Kurashiki City, Okayama 712-8056 Japan", 81 86 444 7141 , 81 86 448 3010 ,, 34 31 0 N ,133 43 59 E,34.516666666666666,133.71666666666667, Seaport , Medium ,Yes,,,No,Yes, Medium , Good , Over 500 feet in length , Coastal Natural ,,,Yes,Yes,No,46 - 50 ft,31 - 35 ft,3.0,46 - 50 ft,41 - 45 ft,Yes,Yes,Yes,No,Yes,Yes,Yes,,,,,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes, Limited ,Up to 200 tons,657 ft to 984 ft,Kohnan Airport
91,JP,MOJI,,,,,, 33 55 15 N ,130 56 30 E,33.916666666666664,130.93333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Kitakyushu Airport
92,JP,MONBETSU,,,,,, 44 20 31 N ,143 19 21 E,44.33333333333334,143.31666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,New Monbetsu Airport
93,JP,MUKAISHIMA, Mukaishima Port Authority ,"c/o Mihara Doboku Office1834-65 Enicho-cho Mihara City, Hiroshima 723-0015 Japan", 81 84 864 2322 ,,, 34 22 58 N ,133 13 21 E,34.36666666666667,133.21666666666667, Seaport , Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hiroshima Airport
94,JP,MURORAN, Muroran Port Authority ,"Mubanchi Kaigan-cho, 1-chome Muroran City, Hokkaido 051-0022 Japan", 81 14 322 3191 , 81 14 322 6069 ,, 42 19 59 N ,140 56 60 E,42.31666666666667,140.93333333333334, Seaport , Medium ,Yes,,,No,Yes, Medium , Good , Over 500 feet in length , Coastal Breakwater ,Yes,Yes,No,Yes,No,51 - 55 ft,26 - 30 ft,1.0,26 - 30 ft,31 - 35 ft,No,Yes,Yes,,Yes,Yes,Yes,,Yes,,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes, Major ,"201 to 1,000 tons",657 ft to 984 ft,Hakodate Airport
95,JP,NAGASAKI, Nagasaki Port Authority ,"2-11 Dejima-cho Nagasaki, Nagasaki 850-0862 Japan", 81 958 221257 , 81 958 221257 ,, 32 43 43 N ,129 50 21 E,32.71666666666667,129.83333333333334, Seaport , Large ,Yes,159.0,,No,Yes, Large , Good , Over 500 feet in length , Coastal Natural ,,Yes,No,Yes,No,76 - over ft,36 - 40 ft,2.0, 56 - 60 feet 17.1 - 18.2 meters ,36 - 40 ft,No,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Major ,,985 ft and over,Nagasaki Airport
96,JP,NAGOYA,,,,,, 35 4 27 N ,136 51 15 E,35.06666666666667,136.85,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Nagoya Airport
97,JP,NAHA,,,,,, 26 11 60 N ,127 39 0 E,26.18333333333333,127.65,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Naha Airport
98,JP,NAKANOSEKI,,,,,, 33 58 44 N ,131 53 24 E,33.96666666666667,131.88333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Hofu Airport
99,JP,NAMIKATA, Namikata Port Authority ,"Matsuyama Port Admin Office6-29 Mitsu, 1-chome Matsuyama City, Ehime 791-8061 Japan", 81 89 951 2148 ,,, 34 7 8 N ,132 53 41 E,34.11666666666667,132.88333333333333, Seaport , Medium ,,159.0,,,, Very Small , Poor ,less than 500 feet, Open Roadstead ,,,,Yes,,76 - over ft,,2.0,,76 - over ft,No,Yes,Yes,,Yes,Yes,,,,,,,,,,,,No,,Yes,No, None ,,,Hiroshima Airport
100,JP,NANAO, Nanao Port Administration ,"162-2 Nibu Yada Shin-machi Nanao City, Ishikawa 926-0015 Japan", 81 76 753 0440 ,,, 37 1 59 N ,136 58 0 E,37.016666666666666,136.96666666666667, Seaport , Medium ,Yes,,,,Yes, Small , Good , Over 500 feet in length , Coastal Natural ,,Yes,,,,31 - 35 ft,16 - 20 ft,1.0,26 - 30 ft,,Yes,Yes,Yes,,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes, Limited ,"over 1,000 tons",,Noto Airport
101,JP,NANKO,,,,,, 34 42 17 N ,135 28 44 E,34.7,135.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Osaka International Airport
102,JP,NAOETSU," Bureau of Port and Airport Development, Niigata Prefecture ","4-1 Shinko-cho Niigata City, Niigata 950-8570 Japan", 81 025-543-4167 , 81 025-544-4529 , T1700102@mail.pref.niigata.jp , 37 10 7 N ,138 17 45 E,37.16666666666666,138.28333333333333, Seaport , Medium ,Yes,,,No,Yes, Very Small , Poor , Over 500 feet in length , Coastal Breakwater ,,Yes,No,,No,36 - 40 ft,21 - 25 ft,1.0,51 - 55 ft,,No,Yes,Yes,,Yes,Yes,,,Yes,,,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes, Limited ,,,Sado Airport
103,JP,NAZE, Naze - Kagoshima Prefecture ,"Kagoshima Ports and Harbour Divsion14-50 Yamashita-cho Naze, Kagoshima 892-0816 Japan", 81 992 862111 ,, webkanri@po.pref.kagoshima.jp , 28 23 0 N ,129 30 0 E,28.38333333333333,129.5, Harbor , Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amami Airport
104,JP,NIIGATA," Bureau of Port and Airport Development, Niigata Prefecture ","4-1 Shinko-cho Niigata City, Niigata 950-8570 Japan", 81 0 25-280-5456 , 81 0 25-284-5042 , T1700102@mail.pref.niigata.jp , 37 54 36 N ,139 6 12 E,37.9,139.1, Seaport , Medium ,Yes,,,,Yes, Small ,, Over 500 feet in length , Coastal Breakwater ,,,,,,41 - 45 ft,31 - 35 ft,,,26 - 30 ft,No,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes, Limited ,,,Niigata Airport
105,JP,NIIGATA HIGASHI,,,,,, 38 0 59 N ,139 13 0 E,38.0,139.21666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Niigata Airport
106,JP,NIIGATA-NISHI,,,,,, 37 53 59 N ,139 4 0 E,37.88333333333333,139.06666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Niigata Airport
107,JP,NIIHAMA, Niihama Port Authority ,"5-1 Ikku-cho, 1-chome Niihama City, Ehime 792-0025 Japan", 81 89 733 5151 ,,, 33 58 0 N ,133 16 0 E,33.96666666666667,133.26666666666668, Seaport , Large ,Yes,159.0,,,Yes, Small , Fair , Over 500 feet in length , Coastal Breakwater ,,Yes,,Yes,,26 - 30 ft,31 - 35 ft,2.0,26 - 30 ft,,Yes,Yes,Yes,,Yes,,Yes,,Yes,,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes, Limited ,Up to 200 tons,,Hiroshima Airport
108,JP,NOSHIRO,,,,,, 40 12 29 N ,140 0 19 E,40.2,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Odate Noshiro Airport
109,JP,NUMAZU, Numazu Port Authority ,"9-6 Otte-cho Shizuoka City, Shizuoka 420-0000 Japan", 81 54 221 3052 ,,, 35 4 33 N ,138 51 40 E,35.06666666666667,138.85, Seaport , Small ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oshima Airport
110,JP,OITA, The Port Authority of Oita ,"1-1 3 Chome Otemachi Oita City, Oita 870-8501 Japan", 097-536-1111 , 097-537-0907 ,, 33 16 0 N ,131 40 0 E,33.266666666666666,131.66666666666666, Seaport , Medium ,Yes,,,No,Yes, Small , Good , Over 500 feet in length , Coastal Breakwater ,,Yes,No,,No,41 - 45 ft,21 - 25 ft,4.0,76 - over ft,61 - 65 ft,No,Yes,Yes,,Yes,Yes,Yes,,,,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes, Limited ,Up to 200 tons,,Oita Airport
111,JP,OKINAWA,,,,,, 26 19 48 N ,127 45 13 E,26.316666666666666,127.75,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Kadena Airport
112,JP,OMAEZAKI, Omaezaki Port Administration Office ,"6129-1 Omaezaki Omazaeki-chou Haibara-gun, Shizuoka 421-0601 Japan", 81 54 863 3211 , 81 54 863 5594 ,, 34 36 0 N ,138 13 0 E,34.6,138.21666666666667, Seaport , Medium ,,,,,, Small , Good , Up to 500 feet in length , Coastal Breakwater ,,,,,,21 - 25 ft,21 - 25 ft,1.0,16 - 20 ft,,No,Yes,Yes,,Yes,,Yes,,No,No,No,No,,No,No,Yes,Yes,Yes,,Yes,Yes, Limited ,,,Shizuoka Airport
113,JP,OMISHIMA,,,,,, 34 15 8 N ,132 59 32 E,34.25,132.98333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Hiroshima Airport
114,JP,ONAHAMA, Fukushima Prefecture ,"38-1 Aza-Tatsumi-cho Onahama, Fukushima 971-8101 Japan", 24-521-7496 , 24-521-7953 , port-harbour@mail.pref.fukushima.jp , 36 56 4 N ,140 53 29 E,36.93333333333333,140.88333333333333, Seaport , Medium ,Yes,,,No,Yes, Very Small , Fair , Over 500 feet in length , Coastal Breakwater ,Yes,Yes,No,,No,26 - 30 ft,21 - 25 ft,1.0,46 - 50 ft,46 - 50 ft,No,Yes,Yes,,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,,Yes,Yes,No,,No,Yes, Limited ,"201 to 1,000 tons",,Fukushima Airport
115,JP,ONODA, Onoda Port Authority ,"Onoda, Yamaguchi 756-0000 Japan", 81 83 922 8111 , 81 83 925 8862 ,, 34 0 0 N ,131 10 59 E,34.0,131.16666666666666, Seaport , Medium ,,159.0,,,,Small,Good,,Open Roadstead,,,,,,21 - 25 ft,16 - 20 ft,4.0,21 - 25 ft,,No,Yes,No,No,Yes,Yes,,,,,,,,,,Yes,,Yes,,Yes,,Limited,Up to 200 tons,,Ozuki Airport
116,JP,ONOMICHI, Onomichi Port Authority ,"8-1 Higashi Gosho-cho Onomichi City, Hiroshima 722-0036 Japan", 81 84 822 8158 ,,, 34 21 53 N ,133 10 52 E,34.35,133.16666666666666, Harbor , Small ,,,,,Yes, Very Small , Good , Over 500 feet in length , Coastal Natural ,,,,Yes,,11 - 15 ft,16 - 20 ft,4.0,11 - 15 ft,,,Yes,Yes,,Yes,Yes,Yes,,,,,,,,Yes,,Yes,Yes,,Yes,Yes, Limited ,,657 ft to 984 ft,Hiroshima Airport
117,JP,OSAKA, Osaka Port and Harbors Bureau ,"W T C Bldg 41 F1-14-16 Nanko-Kita, Suminoe-ku Osaka, Osaka Pref 559-0034 Japan", 81 6 6615 7764 , 81 6 6615 7769 , na0004@city.osaka.lg.jp , 34 38 60 N ,135 26 59 E,34.63333333333333,135.43333333333334, Seaport , Large ,Yes,159.0,,Yes,Yes, Large , Good , Over 500 feet in length , Coastal Breakwater ,Yes,Yes,No,Yes,No,36 - 40 ft,21 - 25 ft,1.0,31 - 35 ft,16 - 20 ft,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Major ,Up to 200 tons,985 ft and over,Osaka International Airport
118,JP,OTARU, Otaru Port Authority ,"4-2 Minato-machi Otaru City, Hokkaido 047-0007 Japan", 81 13 423 1107 , 81 13 423 1109 ,, 43 10 4 N ,140 59 40 E,43.16666666666666,140.98333333333332, Seaport , Small ,Yes,,,,Yes, Medium , Good , Over 500 feet in length , Coastal Breakwater ,Yes,Yes,No,,Yes,31 - 35 ft,21 - 25 ft,,46 - 50 ft,21 - 25 ft,No,Yes,Yes,,Yes,Yes,Yes,,,,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes, Limited ,,,Sapporo Airport
119,JP,OWASE,,,,,, 34 4 0 N ,136 13 59 E,34.06666666666667,136.21666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Akeno Airport
120,JP,REIHOKU,,,,,, 32 29 51 N ,130 2 48 E,32.48333333333333,130.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Amakusa Airport
121,JP,RUMOI, Rumoi Port and Harbor Department ,"11 Saiwai-cho1-chome Rumoi City, Hokkaido 077-0031 Japan", 81 16 442 1801 , 81 16 443 8778 ,, 43 57 7 N ,141 39 9 E,43.95,141.65, Seaport , Small ,Yes,,,,Yes, Small , Good , Over 500 feet in length , Coastal Breakwater ,Yes,No,,,,21 - 25 ft,21 - 25 ft,,16 - 20 ft,21 - 25 ft,No,Yes,Yes,,Yes,Yes,Yes,,,,,,,,No,Yes,Yes,Yes,,Yes,Yes, Limited ,Up to 200 tons,,Asahikawa Mil Airport
122,JP,SAGANOSEKI, Saganoseki Port Authority ,"Oita Pref Harbour Section1-1 Ohte-machi, 3-chome Oita City, Oita 870-0022 Japan", 81 975 361111 ,,, 33 13 59 N ,131 52 0 E,33.21666666666667,131.86666666666667, Off-Shore Terminal , Small ,,,,No,Yes, Small , Fair , Over 500 feet in length , Coastal Breakwater ,,,,,,26 - 30 ft,31 - 35 ft,1.0,,,No,Yes,Yes,,Yes,,Yes,,,,,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes, Limited ,,,Oita Airport
123,JP,SAIKI, Saiki Port Authority ,"Port and Harbour Section Oita3-1-1 Ohte-Machi Oita City, Oita 870-0022 Japan", 81 975 361111 , 81 975 350514 ,, 32 58 59 N ,131 55 59 E,32.96666666666667,131.91666666666666, Seaport , Small ,Yes,,,,Yes, Small , Good , Up to 500 feet in length , Coastal Natural ,,,,,,36 - 40 ft,16 - 20 ft,1.0, 66 - 75 feet 20.1 - 21.3 meters ,,No,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,,,,Yes,,Yes,Yes,,Yes,Yes, Limited ,Up to 200 tons,,Oita Airport
124,JP,SAKAI, Sakai Port Authority ,"1 Shiohama-cho Sakai City, Osaka 590-0981 Japan", 81 72 238 5241 ,, info@sakaiminato-faz.co.jp , 34 34 0 N ,135 25 59 E,34.56666666666667,135.41666666666666, Seaport , Medium ,Yes,,,No,Yes, Small , Fair , Over 500 feet in length , Coastal Breakwater ,,Yes,No,Yes,No,31 - 35 ft,31 - 35 ft,1.0,31 - 35 ft,26 - 30 ft,Yes,Yes,Yes,,Yes,Yes,Yes,,,,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes, Moderate ,,657 ft to 984 ft,Yao Airport
